discount_factor,learn_rate_policy,learn_rate_value,hidden_dim_policy,hidden_dim_value,init_temp,result
0.99,0.01,0.01,256,256,1.05,97.9938666666667
0.99,0.01,0.01,256,256,1.1,78.048
0.99,0.01,0.01,256,256,1.15,116.129066666667
0.99,0.01,0.001,64,64,1.05,129.599733333333
0.99,0.01,0.001,64,64,1.1,113.469866666667
0.99,0.01,0.001,64,64,1.15,117.492266666667
0.99,0.01,0.001,64,128,1.05,155.678133333333
0.99,0.01,0.001,64,128,1.1,126.7152
0.99,0.01,0.001,64,128,1.15,160.049866666667
0.99,0.01,0.001,64,256,1.05,143.058666666667
0.99,0.01,0.001,64,256,1.1,160.972
0.99,0.01,0.001,64,256,1.15,149.333066666667
0.99,0.01,0.001,128,64,1.05,108.3592
0.99,0.01,0.001,128,64,1.1,59.9904
0.99,0.01,0.001,128,64,1.15,106.188533333333
0.99,0.01,0.001,128,128,1.05,100.413866666667
0.99,0.01,0.001,128,128,1.1,144.390133333333
0.99,0.01,0.001,128,128,1.15,138.7064
0.99,0.01,0.001,128,256,1.05,90.8866666666667
0.99,0.01,0.001,128,256,1.1,141.6024
0.99,0.01,0.001,128,256,1.15,126.759733333333
0.99,0.01,0.001,256,64,1.05,67.5274666666667
0.99,0.01,0.001,256,64,1.1,93.0242666666667
0.99,0.01,0.001,256,64,1.15,72.4250666666667
0.99,0.01,0.001,256,128,1.05,79.1818666666667
0.99,0.01,0.001,256,128,1.1,65.4882666666667
0.99,0.01,0.001,256,128,1.15,119.049066666667
0.99,0.01,0.001,256,256,1.05,32.5669333333333
0.99,0.01,0.001,256,256,1.1,83.2138666666667
0.99,0.01,0.001,256,256,1.15,91.9693333333333
0.99,0.01,0.0001,64,64,1.05,105.445066666667
0.99,0.01,0.0001,64,64,1.1,128.3192
0.99,0.01,0.0001,64,64,1.15,124.412266666667
0.99,0.01,0.0001,64,128,1.05,89.2376
0.99,0.01,0.0001,64,128,1.1,117.9696
0.99,0.01,0.0001,64,128,1.15,131.896533333333
0.99,0.01,0.0001,64,256,1.05,127.672266666667
0.99,0.01,0.0001,64,256,1.1,125.8328
0.99,0.01,0.0001,64,256,1.15,137.416533333333
0.99,0.01,0.0001,128,64,1.05,106.3928
0.99,0.01,0.0001,128,64,1.1,108.969066666667
0.99,0.01,0.0001,128,64,1.15,81.5325333333333
0.99,0.01,0.0001,128,128,1.05,89.0210666666667
0.99,0.01,0.0001,128,128,1.1,63.4765333333333
0.99,0.01,0.0001,128,128,1.15,97.2946666666667
0.99,0.01,0.0001,128,256,1.05,91.1994666666667
0.99,0.01,0.0001,128,256,1.1,82.8008
0.99,0.01,0.0001,128,256,1.15,122.499466666667
0.99,0.01,0.0001,256,64,1.05,51.5341333333334
0.99,0.01,0.0001,256,64,1.1,43.1762666666667
0.99,0.01,0.0001,256,64,1.15,57.3482666666667
0.99,0.01,0.0001,256,128,1.05,92.1661333333333
0.99,0.01,0.0001,256,128,1.1,68.1509333333333
0.99,0.01,0.0001,256,128,1.15,69.1106666666667
0.99,0.01,0.0001,256,256,1.05,65.7392
0.99,0.01,0.0001,256,256,1.1,41.0498666666667
0.99,0.01,0.0001,256,256,1.15,75.6106666666667
0.99,0.001,0.01,64,64,1.05,129.7032
0.99,0.001,0.01,64,64,1.1,125.971466666667
0.99,0.001,0.01,64,64,1.15,128.905066666667
0.99,0.001,0.01,64,128,1.05,130.156533333333
0.99,0.001,0.01,64,128,1.1,125.565866666667
0.99,0.001,0.01,64,128,1.15,124.891733333333
0.99,0.001,0.01,64,256,1.05,126.751733333333
0.99,0.001,0.01,64,256,1.1,133.788
0.99,0.001,0.01,64,256,1.15,126.853866666667
0.99,0.001,0.01,128,64,1.05,150.028266666667
0.99,0.001,0.01,128,64,1.1,154.077066666667
0.99,0.001,0.01,128,64,1.15,148.308533333333
0.99,0.001,0.01,128,128,1.05,149.647466666667
0.99,0.001,0.01,128,128,1.1,148.603466666667
0.99,0.001,0.01,128,128,1.15,152.209866666667
0.99,0.001,0.01,128,256,1.05,145.025866666667
0.99,0.001,0.01,128,256,1.1,146.916533333333
0.99,0.001,0.01,128,256,1.15,146.4784
0.99,0.001,0.01,256,64,1.05,162.5432
0.99,0.001,0.01,256,64,1.1,157.927733333333
0.99,0.001,0.01,256,64,1.15,162.511733333333
0.99,0.001,0.01,256,128,1.05,161.3928
0.99,0.001,0.01,256,128,1.1,159.779466666667
0.99,0.001,0.01,256,128,1.15,164.333333333333
0.99,0.001,0.01,256,256,1.05,160.8408
0.99,0.001,0.01,256,256,1.1,154.729333333333
0.99,0.001,0.01,256,256,1.15,164.251733333333
0.99,0.001,0.001,64,64,1.05,119.101866666667
0.99,0.001,0.001,64,64,1.1,124.107466666667
0.99,0.001,0.001,64,64,1.15,121.8888
0.99,0.001,0.001,64,128,1.05,122.612266666667
0.99,0.001,0.001,64,128,1.1,125.664
0.99,0.001,0.001,64,128,1.15,132.799466666667
0.99,0.001,0.001,64,256,1.05,132.814133333333
0.99,0.001,0.001,64,256,1.1,126.381333333333
0.99,0.001,0.001,64,256,1.15,130.562133333333
0.99,0.001,0.001,128,64,1.05,140.685066666667
0.99,0.001,0.001,128,64,1.1,143.426666666667
0.99,0.001,0.001,128,64,1.15,141.342666666667
0.99,0.001,0.001,128,128,1.05,140.152533333333
0.99,0.001,0.001,128,128,1.1,143.708266666667
0.99,0.001,0.001,128,128,1.15,143.723733333333
0.99,0.001,0.001,128,256,1.05,143.234133333333
0.99,0.001,0.001,128,256,1.1,149.178933333333
0.99,0.001,0.001,128,256,1.15,142.8424
0.99,0.001,0.001,256,64,1.05,152.948266666667
0.99,0.001,0.001,256,64,1.1,152.564266666667
0.99,0.001,0.001,256,64,1.15,157.2112
0.99,0.001,0.001,256,128,1.05,151.0792
0.99,0.001,0.001,256,128,1.1,158.348266666667
0.99,0.001,0.001,256,128,1.15,153.792266666667
0.99,0.001,0.001,256,256,1.05,156.498133333333
0.99,0.001,0.001,256,256,1.1,156.611466666667
0.99,0.001,0.001,256,256,1.15,150.0768
0.99,0.001,0.0001,64,64,1.05,117.597866666667
0.99,0.001,0.0001,64,64,1.1,118.634133333333
0.99,0.001,0.0001,64,64,1.15,119.307733333333
0.99,0.001,0.0001,64,128,1.05,114.1672
0.99,0.001,0.0001,64,128,1.1,118.681866666667
0.99,0.001,0.0001,64,128,1.15,111.7072
0.99,0.001,0.0001,64,256,1.05,122.5152
0.99,0.001,0.0001,64,256,1.1,121.7984
0.99,0.001,0.0001,64,256,1.15,107.4944
0.99,0.001,0.0001,128,64,1.05,140.406666666667
0.99,0.001,0.0001,128,64,1.1,127.659466666667
0.99,0.001,0.0001,128,64,1.15,134.495733333333
0.99,0.001,0.0001,128,128,1.05,136.2096
0.99,0.001,0.0001,128,128,1.1,133.351733333333
0.99,0.001,0.0001,128,128,1.15,137.596533333333
0.99,0.001,0.0001,128,256,1.05,131.7472
0.99,0.001,0.0001,128,256,1.1,131.751466666667
0.99,0.001,0.0001,128,256,1.15,142.4576
0.99,0.001,0.0001,256,64,1.05,147.8424
0.99,0.001,0.0001,256,64,1.1,149.079466666667
0.99,0.001,0.0001,256,64,1.15,145.388533333333
0.99,0.001,0.0001,256,128,1.05,141.289333333333
0.99,0.001,0.0001,256,128,1.1,152.7664
0.99,0.001,0.0001,256,128,1.15,140.386133333333
0.99,0.001,0.0001,256,256,1.05,148.428266666667
0.99,0.001,0.0001,256,256,1.1,148.7488
0.99,0.001,0.0001,256,256,1.15,145.5136
0.99,0.0001,0.01,64,64,1.05,24.0122666666667
0.99,0.0001,0.01,64,64,1.1,24.1762666666667
0.99,0.0001,0.01,64,64,1.15,28.8717333333333
0.99,0.0001,0.01,64,128,1.05,27.4677333333333
0.99,0.0001,0.01,64,128,1.1,25.8104
0.99,0.0001,0.01,64,128,1.15,26.604
0.99,0.0001,0.01,64,256,1.05,26.7861333333333
0.99,0.0001,0.01,64,256,1.1,24.5066666666667
0.99,0.0001,0.01,64,256,1.15,25.6037333333333
0.99,0.0001,0.01,128,64,1.05,27.8330666666667
0.99,0.0001,0.01,128,64,1.1,30.7386666666667
0.99,0.0001,0.01,128,64,1.15,30.3010666666667
0.99,0.0001,0.01,128,128,1.05,32.6504
0.99,0.0001,0.01,128,128,1.1,31.672
0.99,0.0001,0.01,128,128,1.15,30.6184
0.99,0.0001,0.01,128,256,1.05,31.8394666666667
0.99,0.0001,0.01,128,256,1.1,30.684
0.99,0.0001,0.01,128,256,1.15,30.9392
0.99,0.0001,0.01,256,64,1.05,42.1032
0.99,0.0001,0.01,256,64,1.1,42.5165333333333
0.99,0.0001,0.01,256,64,1.15,42.1168
0.99,0.0001,0.01,256,128,1.05,41.4392
0.99,0.0001,0.01,256,128,1.1,43.6525333333333
0.99,0.0001,0.01,256,128,1.15,42.9141333333333
0.99,0.0001,0.01,256,256,1.05,40.7013333333333
0.99,0.0001,0.01,256,256,1.1,38.9784
0.99,0.0001,0.01,256,256,1.15,41.4066666666667
0.99,0.0001,0.001,64,64,1.05,24.5794666666667
0.99,0.0001,0.001,64,64,1.1,25.5813333333333
0.99,0.0001,0.001,64,64,1.15,26.4634666666667
0.99,0.0001,0.001,64,128,1.05,24.7202666666667
0.99,0.0001,0.001,64,128,1.1,25.9445333333333
0.99,0.0001,0.001,64,128,1.15,29.1504
0.99,0.0001,0.001,64,256,1.05,24.5354666666667
0.99,0.0001,0.001,64,256,1.1,28.0805333333333
0.99,0.0001,0.001,64,256,1.15,27.7221333333333
0.99,0.0001,0.001,128,64,1.05,31.2029333333333
0.99,0.0001,0.001,128,64,1.1,32.7058666666667
0.99,0.0001,0.001,128,64,1.15,31.0261333333333
0.99,0.0001,0.001,128,128,1.05,30.9274666666667
0.99,0.0001,0.001,128,128,1.1,32.9469333333333
0.99,0.0001,0.001,128,128,1.15,29.6944
0.99,0.0001,0.001,128,256,1.05,29.6168
0.99,0.0001,0.001,128,256,1.1,32.3322666666667
0.99,0.0001,0.001,128,256,1.15,30.7130666666667
0.99,0.0001,0.001,256,64,1.05,41.0984
0.99,0.0001,0.001,256,64,1.1,41.452
0.99,0.0001,0.001,256,64,1.15,40.9450666666667
0.99,0.0001,0.001,256,128,1.05,38.7808
0.99,0.0001,0.001,256,128,1.1,40.3882666666667
0.99,0.0001,0.001,256,128,1.15,45.0784
0.99,0.0001,0.001,256,256,1.05,44.8997333333333
0.99,0.0001,0.001,256,256,1.1,46.1554666666667
0.99,0.0001,0.001,256,256,1.15,47.3002666666667
0.99,0.0001,0.0001,64,64,1.05,27.6602666666667
0.99,0.0001,0.0001,64,64,1.1,26.0154666666667
0.99,0.0001,0.0001,64,64,1.15,26.192
0.99,0.0001,0.0001,64,128,1.05,25.2472
0.99,0.0001,0.0001,64,128,1.1,25.9562666666667
0.99,0.0001,0.0001,64,128,1.15,26.1957333333333
0.99,0.0001,0.0001,64,256,1.05,28.1365333333333
0.99,0.0001,0.0001,64,256,1.1,26.0072
0.99,0.0001,0.0001,64,256,1.15,25.7898666666667
0.99,0.0001,0.0001,128,64,1.05,29.6944
0.99,0.0001,0.0001,128,64,1.1,28.8562666666667
0.99,0.0001,0.0001,128,64,1.15,28.6586666666667
0.99,0.0001,0.0001,128,128,1.05,31.9122666666667
0.99,0.0001,0.0001,128,128,1.1,30.6362666666667
0.99,0.0001,0.0001,128,128,1.15,30.0114666666667
0.99,0.0001,0.0001,128,256,1.05,30.0301333333333
0.99,0.0001,0.0001,128,256,1.1,31.5085333333333
0.99,0.0001,0.0001,128,256,1.15,27.8413333333333
0.99,0.0001,0.0001,256,64,1.05,40.4317333333333
0.99,0.0001,0.0001,256,64,1.1,41.8312
0.99,0.0001,0.0001,256,64,1.15,39.7208
0.99,0.0001,0.0001,256,128,1.05,43.2661333333333
0.99,0.0001,0.0001,256,128,1.1,39.9381333333333
0.99,0.0001,0.0001,256,128,1.15,36.6002666666667
0.99,0.0001,0.0001,256,256,1.05,41.2296
0.99,0.0001,0.0001,256,256,1.1,37.4581333333333
0.99,0.0001,0.0001,256,256,1.15,42.2525333333333
