discount_factor,learn_rate_policy,learn_rate_value,hidden_dim_policy,hidden_dim_value,init_temp,result
0.99,0.01,0.01,128,64,1.05,21.26186666666667
0.99,0.01,0.01,128,64,1.1,20.342666666666666
0.99,0.01,0.01,128,64,1.15,17.82613333333334
0.99,0.01,0.01,128,128,1.05,14.610133333333334
0.99,0.01,0.01,128,128,1.1,20.205866666666665
0.99,0.01,0.01,128,128,1.15,20.094133333333332
0.99,0.01,0.01,128,256,1.05,17.46933333333333
0.99,0.01,0.01,128,256,1.1,18.621333333333332
0.99,0.01,0.01,128,256,1.15,21.9904
0.99,0.01,0.01,256,64,1.05,20.88826666666667
0.99,0.01,0.01,256,64,1.1,24.537066666666668
0.99,0.01,0.01,256,64,1.15,21.389866666666666
0.99,0.01,0.01,256,128,1.05,22.821333333333335
0.99,0.01,0.01,256,128,1.1,20.582933333333333
0.99,0.01,0.01,256,128,1.15,27.1368
0.99,0.01,0.01,256,256,1.05,17.569866666666666
0.99,0.01,0.01,256,256,1.1,27.114666666666665
0.99,0.01,0.01,256,256,1.15,22.62853333333333
0.99,0.01,0.001,64,64,1.05,12.79946666666667
0.99,0.01,0.001,64,64,1.1,12.362133333333334
0.99,0.01,0.001,64,64,1.15,18.444266666666667
0.99,0.01,0.001,64,128,1.05,16.348800000000004
0.99,0.01,0.001,64,128,1.1,22.804266666666667
0.99,0.01,0.001,64,128,1.15,17.784533333333336
0.99,0.01,0.001,64,256,1.05,16.13493333333333
0.99,0.01,0.001,64,256,1.1,14.769866666666667
0.99,0.01,0.001,64,256,1.15,15.732266666666666
0.99,0.01,0.001,128,64,1.05,15.975466666666666
0.99,0.01,0.001,128,64,1.1,24.612000000000002
0.99,0.01,0.001,128,64,1.15,11.702933333333334
0.99,0.01,0.001,128,128,1.05,17.890933333333333
0.99,0.01,0.001,128,128,1.1,20.559199999999997
0.99,0.01,0.001,128,128,1.15,17.84853333333333
0.99,0.01,0.001,128,256,1.05,17.935466666666667
0.99,0.01,0.001,128,256,1.1,18.044
0.99,0.01,0.001,128,256,1.15,12.065066666666667
0.99,0.01,0.001,256,64,1.05,20.6064
0.99,0.01,0.001,256,64,1.1,23.349066666666666
0.99,0.01,0.001,256,64,1.15,21.439466666666668
0.99,0.01,0.001,256,128,1.05,17.1824
0.99,0.01,0.001,256,128,1.1,15.383466666666667
0.99,0.01,0.001,256,128,1.15,23.351999999999997
0.99,0.01,0.001,256,256,1.05,23.112266666666663
0.99,0.01,0.001,256,256,1.1,17.967733333333335
0.99,0.01,0.001,256,256,1.15,19.764266666666664
0.99,0.01,0.0001,64,64,1.05,18.831466666666667
0.99,0.01,0.0001,64,64,1.1,15.568533333333331
0.99,0.01,0.0001,64,64,1.15,13.4656
0.99,0.01,0.0001,64,128,1.05,15.031466666666669
0.99,0.01,0.0001,64,128,1.1,16.048000000000002
0.99,0.01,0.0001,64,128,1.15,15.870666666666665
0.99,0.01,0.0001,64,256,1.05,18.516266666666667
0.99,0.01,0.0001,64,256,1.1,17.8344
0.99,0.01,0.0001,64,256,1.15,18.0192
0.99,0.01,0.0001,128,64,1.05,19.894933333333334
0.99,0.01,0.0001,128,64,1.1,21.6704
0.99,0.01,0.0001,128,64,1.15,21.521333333333335
0.99,0.01,0.0001,128,128,1.05,24.119733333333336
0.99,0.01,0.0001,128,128,1.1,18.563200000000002
0.99,0.01,0.0001,128,128,1.15,17.14613333333333
0.99,0.01,0.0001,128,256,1.05,21.2048
0.99,0.01,0.0001,128,256,1.1,16.9232
0.99,0.01,0.0001,128,256,1.15,19.936266666666665
0.99,0.01,0.0001,256,64,1.05,24.544800000000002
0.99,0.01,0.0001,256,64,1.1,24.024
0.99,0.01,0.0001,256,64,1.15,24.1536
0.99,0.01,0.0001,256,128,1.05,19.17653333333333
0.99,0.01,0.0001,256,128,1.1,21.7288
0.99,0.01,0.0001,256,128,1.15,18.6496
0.99,0.01,0.0001,256,256,1.05,27.204533333333337
0.99,0.01,0.0001,256,256,1.1,27.262933333333336
0.99,0.01,0.0001,256,256,1.15,22.382666666666665
0.99,0.001,0.01,64,64,1.05,16.84
0.99,0.001,0.01,64,64,1.1,17.3864
0.99,0.001,0.01,64,64,1.15,17.826133333333335
0.99,0.001,0.01,64,128,1.05,13.878933333333332
0.99,0.001,0.01,64,128,1.1,13.252
0.99,0.001,0.01,64,128,1.15,14.038666666666666
0.99,0.001,0.01,64,256,1.05,13.149066666666666
0.99,0.001,0.01,64,256,1.1,14.078399999999998
0.99,0.001,0.01,64,256,1.15,16.74266666666667
0.99,0.001,0.01,128,64,1.05,12.228533333333333
0.99,0.001,0.01,128,64,1.1,10.8416
0.99,0.001,0.01,128,64,1.15,12.872266666666667
0.99,0.001,0.01,128,128,1.05,12.498133333333334
0.99,0.001,0.01,128,128,1.1,13.248000000000001
0.99,0.001,0.01,128,128,1.15,11.137866666666667
0.99,0.001,0.01,128,256,1.05,15.706400000000002
0.99,0.001,0.01,128,256,1.1,11.583733333333333
0.99,0.001,0.01,128,256,1.15,15.603200000000001
0.99,0.001,0.01,256,64,1.05,12.671466666666669
0.99,0.001,0.01,256,64,1.1,16.8432
0.99,0.001,0.01,256,64,1.15,12.841866666666665
0.99,0.001,0.01,256,128,1.05,10.900266666666667
0.99,0.001,0.01,256,128,1.1,14.899466666666665
0.99,0.001,0.01,256,128,1.15,15.886933333333332
0.99,0.001,0.01,256,256,1.05,14.751466666666667
0.99,0.001,0.01,256,256,1.1,14.706933333333334
0.99,0.001,0.01,256,256,1.15,10.497866666666667
0.99,0.001,0.001,64,64,1.05,15.797333333333333
0.99,0.001,0.001,64,64,1.1,17.531466666666667
0.99,0.001,0.001,64,64,1.15,17.104533333333332
0.99,0.001,0.001,64,128,1.05,12.482400000000002
0.99,0.001,0.001,64,128,1.1,14.2056
0.99,0.001,0.001,64,128,1.15,15.838133333333335
0.99,0.001,0.001,64,256,1.05,13.473066666666668
0.99,0.001,0.001,64,256,1.1,13.193333333333333
0.99,0.001,0.001,64,256,1.15,16.986133333333335
0.99,0.001,0.001,128,64,1.05,16.92106666666667
0.99,0.001,0.001,128,64,1.1,15.105333333333334
0.99,0.001,0.001,128,64,1.15,19.29866666666667
0.99,0.001,0.001,128,128,1.05,12.684800000000001
0.99,0.001,0.001,128,128,1.1,14.986666666666665
0.99,0.001,0.001,128,128,1.15,15.550133333333335
0.99,0.001,0.001,128,256,1.05,16.530133333333332
0.99,0.001,0.001,128,256,1.1,12.803733333333332
0.99,0.001,0.001,128,256,1.15,19.958666666666666
0.99,0.001,0.001,256,64,1.05,11.547466666666667
0.99,0.001,0.001,256,64,1.1,12.821066666666667
0.99,0.001,0.001,256,64,1.15,17.789866666666665
0.99,0.001,0.001,256,128,1.05,14.457333333333334
0.99,0.001,0.001,256,128,1.1,17.508000000000003
0.99,0.001,0.001,256,128,1.15,18.113333333333333
0.99,0.001,0.001,256,256,1.05,15.364800000000002
0.99,0.001,0.001,256,256,1.1,17.1664
0.99,0.001,0.001,256,256,1.15,12.900266666666667
0.99,0.001,0.0001,64,64,1.05,15.021600000000001
0.99,0.001,0.0001,64,64,1.1,16.646666666666665
0.99,0.001,0.0001,64,64,1.15,17.91893333333333
0.99,0.001,0.0001,64,128,1.05,19.78826666666667
0.99,0.001,0.0001,64,128,1.1,18.167733333333334
0.99,0.001,0.0001,64,128,1.15,16.477333333333334
0.99,0.001,0.0001,64,256,1.05,17.425866666666668
0.99,0.001,0.0001,64,256,1.1,20.579466666666665
0.99,0.001,0.0001,64,256,1.15,16.94506666666667
0.99,0.001,0.0001,128,64,1.05,14.726933333333335
0.99,0.001,0.0001,128,64,1.1,21.359999999999996
0.99,0.001,0.0001,128,64,1.15,18.996533333333332
0.99,0.001,0.0001,128,128,1.05,12.654933333333332
0.99,0.001,0.0001,128,128,1.1,15.037066666666666
0.99,0.001,0.0001,128,128,1.15,15.6992
0.99,0.001,0.0001,128,256,1.05,17.254933333333334
0.99,0.001,0.0001,128,256,1.1,17.2648
0.99,0.001,0.0001,128,256,1.15,19.19493333333333
0.99,0.001,0.0001,256,64,1.05,16.375999999999998
0.99,0.001,0.0001,256,64,1.1,23.992266666666666
0.99,0.001,0.0001,256,64,1.15,23.091199999999997
0.99,0.001,0.0001,256,128,1.05,14.992799999999999
0.99,0.001,0.0001,256,128,1.1,14.064266666666668
0.99,0.001,0.0001,256,128,1.15,18.953333333333337
0.99,0.001,0.0001,256,256,1.05,14.515199999999998
0.99,0.001,0.0001,256,256,1.1,17.1288
0.99,0.001,0.0001,256,256,1.15,17.559466666666665
0.99,0.0001,0.01,64,64,1.05,18.857066666666668
0.99,0.0001,0.01,64,64,1.1,21.234933333333334
0.99,0.0001,0.01,64,64,1.15,24.353066666666667
0.99,0.0001,0.01,64,128,1.05,18.4536
0.99,0.0001,0.01,64,128,1.1,22.084533333333333
0.99,0.0001,0.01,64,128,1.15,22.455466666666666
0.99,0.0001,0.01,64,256,1.05,23.7176
0.99,0.0001,0.01,64,256,1.1,20.472533333333335
0.99,0.0001,0.01,64,256,1.15,21.624000000000002
0.99,0.0001,0.01,128,64,1.05,24.102666666666668
0.99,0.0001,0.01,128,64,1.1,21.882666666666665
0.99,0.0001,0.01,128,64,1.15,17.7088
0.99,0.0001,0.01,128,128,1.05,22.222933333333334
0.99,0.0001,0.01,128,128,1.1,18.48
0.99,0.0001,0.01,128,128,1.15,20.89546666666667
0.99,0.0001,0.01,128,256,1.05,21.469866666666668
0.99,0.0001,0.01,128,256,1.1,22.622933333333332
0.99,0.0001,0.01,128,256,1.15,19.861066666666666
0.99,0.0001,0.01,256,64,1.05,18.740533333333335
0.99,0.0001,0.01,256,64,1.1,15.708266666666669
0.99,0.0001,0.01,256,64,1.15,22.052
0.99,0.0001,0.01,256,128,1.05,18.625866666666667
0.99,0.0001,0.01,256,128,1.1,20.431199999999997
0.99,0.0001,0.01,256,128,1.15,16.1904
0.99,0.0001,0.01,256,256,1.05,15.633066666666668
0.99,0.0001,0.01,256,256,1.1,16.708800000000004
0.99,0.0001,0.01,256,256,1.15,19.4672
0.99,0.0001,0.001,64,64,1.05,22.233866666666664
0.99,0.0001,0.001,64,64,1.1,25.674666666666667
0.99,0.0001,0.001,64,64,1.15,20.350933333333334
0.99,0.0001,0.001,64,128,1.05,22.891466666666666
0.99,0.0001,0.001,64,128,1.1,24.715733333333333
0.99,0.0001,0.001,64,128,1.15,19.430933333333336
0.99,0.0001,0.001,64,256,1.05,24.18293333333333
0.99,0.0001,0.001,64,256,1.1,18.126133333333332
0.99,0.0001,0.001,64,256,1.15,23.612266666666663
0.99,0.0001,0.001,128,64,1.05,20.774399999999996
0.99,0.0001,0.001,128,64,1.1,25.991466666666668
0.99,0.0001,0.001,128,64,1.15,25.395999999999997
0.99,0.0001,0.001,128,128,1.05,21.72426666666667
0.99,0.0001,0.001,128,128,1.1,23.988266666666668
0.99,0.0001,0.001,128,128,1.15,19.37066666666667
0.99,0.0001,0.001,128,256,1.05,22.7632
0.99,0.0001,0.001,128,256,1.1,25.54746666666667
0.99,0.0001,0.001,128,256,1.15,19.1576
0.99,0.0001,0.001,256,64,1.05,16.276533333333333
0.99,0.0001,0.001,256,64,1.1,21.206400000000002
0.99,0.0001,0.001,256,64,1.15,17.722933333333334
0.99,0.0001,0.001,256,128,1.05,18.310133333333333
0.99,0.0001,0.001,256,128,1.1,21.327199999999998
0.99,0.0001,0.001,256,128,1.15,21.3592
0.99,0.0001,0.001,256,256,1.05,20.17546666666667
0.99,0.0001,0.001,256,256,1.1,16.658133333333332
0.99,0.0001,0.001,256,256,1.15,16.5056
0.99,0.0001,0.0001,64,64,1.05,24.5024
0.99,0.0001,0.0001,64,64,1.1,23.790133333333333
0.99,0.0001,0.0001,64,64,1.15,24.996533333333332
0.99,0.0001,0.0001,64,128,1.05,25.309600000000003
0.99,0.0001,0.0001,64,128,1.1,22.14586666666667
0.99,0.0001,0.0001,64,128,1.15,23.757066666666667
0.99,0.0001,0.0001,64,256,1.05,23.209866666666663
0.99,0.0001,0.0001,64,256,1.1,23.142133333333334
0.99,0.0001,0.0001,64,256,1.15,24.043733333333336
0.99,0.0001,0.0001,128,64,1.05,20.919733333333333
0.99,0.0001,0.0001,128,64,1.1,19.912799999999997
0.99,0.0001,0.0001,128,64,1.15,22.34026666666667
0.99,0.0001,0.0001,128,128,1.05,21.7856
0.99,0.0001,0.0001,128,128,1.1,21.473066666666664
0.99,0.0001,0.0001,128,128,1.15,22.810133333333333
0.99,0.0001,0.0001,128,256,1.05,22.54106666666667
0.99,0.0001,0.0001,128,256,1.1,19.5616
0.99,0.0001,0.0001,128,256,1.15,24.921866666666666
0.99,0.0001,0.0001,256,64,1.05,20.482133333333334
0.99,0.0001,0.0001,256,64,1.1,17.884
0.99,0.0001,0.0001,256,64,1.15,19.64666666666667
0.99,0.0001,0.0001,256,128,1.05,23.608266666666665
0.99,0.0001,0.0001,256,128,1.1,22.67866666666667
0.99,0.0001,0.0001,256,128,1.15,24.327199999999998
0.99,0.0001,0.0001,256,256,1.05,23.402133333333335
0.99,0.0001,0.0001,256,256,1.1,18.622133333333334
0.99,0.0001,0.0001,256,256,1.15,24.956
